7E04, 7.645E-12, 3.539E-12, 1.637E-12, 7.570E-13, 3.499E-13, 1.616E-13, 7.463E-14
8E04, 9.062E-12, 4.229E-12, 1.973E-12, 9.199E-13, 4.287E-13, 1.997E-13, 9.298E-14
9E04, 1.048E-11, 4.929E-12, 2.316E-12, 1.087E-12, 5.104E-13, 2.395E-13, 1.123E-13
1E05, 1.191E-11, 5.633E-12, 2.663E-12, 1.259E-12, 5.945E-13, 2.807E-13, 1.325E-13
2E05, 2.562E-11, 1.261E-11, 6.198E-12, 3.046E-12, 1.496E-12, 7.344E-13, 3.604E-13
3E05, 3.809E-11, 1.914E-11, 9.611E-12, 4.824E-12, 2.420E-12, 1.213E-12, 6.080E-13
4E05, 4.942E-11, 2.519E-11, 1.283E-11, 6.531E-12, 3.323E-12, 1.690E-12, 8.592E-13
5E05, 5.981E-11, 3.081E-11, 1.440E-11, 8.160E-12, 4.197E-12, 2.157E-12, 1.108E-12
6E05, 6.941E-11, 3.606E-11, 1.872E-11, 9.714E-12, 5.038E-12, 2.612E-12, 1.353E-12
7E05, 7.836E-11, 4.099E-11, 2.143E-11, 1.120E-11, 5.849E-12, 3.053E-12, 1.593E-12
8E05, 8.674E-11, 4.565E-11, 2.401E-11, 1.262E-11, 6.631E-12, 3.482E-12, 1.828E-12
9E05, 9.464E-11, 5.006E-11, 2.647E-11, 1.398E-11, 7.385E-12, 3.898E-12, 2.057E-12
1E06, 1.021E-10, 5.426E-11, 2.882E-11, 1.530E-11, 8.114E-12, 4.303E-12, 2.281E-12
2E06, 1.612E-10, 8.812E-11, 4.815E-11, 2.630E-11, 1.435E-11, 7.830E-12, 4.270E-12
3E06, 2.038E-10, 1.132E-10, 6.281E-11, 3.484E-11, 1.931E-11, 1.070E-11, 5.926E-12
4E06, 2.375E-10, 1.333E-10, 7.477E-11, 4.191E-11, 2.348E-11, 1.315E-11, 7.359E-12
5E06, 2.656E-10, 1.503E-10, 8.495E-11, 4.800E-11, 2.710E-11, 1.530E-11, 8.631E-12
6E06, 2.897E-10, 1.649E-10, 9.383E-11, 5.335E-11, 3.032E-11, 1.722E-11, 9.778E-12
7E06, 3.107E-10, 1.779E-10, 1.017E-10, 5.815E-11, 3.322E-11, 1.897E-11, 1.083E-11
8E06, 3.295E-10, 1.895E-10, 1.089E-10, 6.250E-11, 3.587E-11, 2.057E-11, 1.179E-11
9E06, 3.465E-10, 2.000E-10, 1.153E-10, 6.649E-11, 3.831E-11, 2.206E-11, 1.269E-11
1E07, 3.619E-10, 2.096E-10, 1.213E-10, 7.018E-11, 4.057E-11, 2.344E-11, 1.354E-11
2E07, 4.683E-10, 2.772E-10, 1.640E-10, 9.694E-11, 5.727E-11, 3.382E-11, 1.996E-11
3E07, 5.329E-10, 3.193E-10, 1.911E-10, 1.144E-10, 6.837E-11, 4.086E-11, 2.440E-11
4E07, 5.787E-10, 3.496E-10, 2.110E-10, 1.273E-10, 7.674E-11, 4.624E-11, 2.784E-11
5E07, 6.140E-10, 3.733E-10, 2.267E-10, 1.376E-10, 8.347E-11, 5.060E-11, 3.066E-11
6E07, 6.424E-10, 3.925E-10, 2.396E-10, 1.462E-10, 8.909E-11, 5.428E-11, 3.305E-11
7E07, 6.660E-10, 4.086E-10, 2.505E-10, 1.534E-10, 9.392E-11, 5.745E-11, 3.513E-11
8E07, 6.861E-10, 4.225E-10, 2.599E-10, 1.598E-10, 9.814E-11, 6.025E-11, 3.697E-11
9E07, 7.035E-10, 4.346E-10, 2.682E-10, 1.654E-10, 1.019E-10, 6.274E-11, 3.861E-11
1E08, 7.188E-10, 4.452E-10, 2.755E-10, 1.704E-10, 1.053E-10, 6.499E-11, 4.011E-11
2E08, 8.110E-10, 5.114E-10, 3.221E-10, 2.027E-10, 1.274E-10, 8.005E-11, 5.026E-11
3E08, 8.566E-10, 5.457E-10, 3.472E-10, 2.206E-10, 1.401E-10, 8.884E-11, 5.631E-11
4E08, 8.840E-10, 5.675E-10, 3.635E-10, 2.326E-10, 1.487E-10, 9.493E-11, 6.057E-11
5E08, 9.019E-10, 5.826E-10, 3.753E-10, 2.414E-10, 1.551E-10, 9.953E-11, 6.383E-11
6E08, 9.135E-10, 5.937E-10, 3.842E-10, 2.482E-10, 1.601E-10, 1.032E-10, 6.644E-11
7E08, 9.203E-10, 6.020E-10, 3.912E-10, 2.536E-10, 1.642E-10, 1.062E-10, 6.860E-11
8E08, 9.227E-10, 6.083E-10, 3.969E-10, 2.581E-10, 1.676E-10, 1.087E-10, 7.044E-11
9E08, 9.227E-10, 6.130E-10, 4.015E-10, 2.619E-10, 1.705E-10, 1.109E-10, 7.203E-11
1E09,    --    , 6.162E-10, 4.053E-10, 2.651E-10, 1.730E-10, 1.128E-10, 7.343E-11
2E09,    --    , 6.188E-10, 4.177E-10, 2.814E-10, 1.870E-10, 1.238E-10, 8.181E-11
3E09,    --    ,    --    ,    --    , 2.837E-10, 1.925E-10, 1.289E-10, 8.593E-11
4E09,    --    ,    --    ,    --    ,    --    , 1.938E-10, 1.316E-10, 8.842E-11
5E09,    --    ,    --    ,    --    ,    --    ,    --    , 1.329E-10, 9.004E-11
6E09,    --    ,    --    ,    --    ,    --    ,    --    , 1.331E-10, 9.109E-11
7E09,    --    ,    --    ,    --    ,    --    ,    --    ,    --    , 9.171E-11
8E09,    --    ,    --    ,    --    ,    --    ,    --    ,    --    , 9.194E-11
9E09,    --    ,    --    ,    --    ,    --    ,    --    ,    --    , 9.194E-11
