
5E04 ,    --    ,    --    , 1.307E-05, 6.242E-06, 2.920E-06, 1.357E-06, 6.283E-07
6E04 ,    --    ,    --    , 1.312E-05, 6.437E-06, 3.053E-06, 1.437E-06, 6.735E-07
7E04 ,    --    ,    --    ,    --    , 6.580E-06, 3.159E-06, 1.503E-06, 7.114E-07
8E04 ,    --    ,    --    ,    --    , 6.683E-06, 3.246E-06, 1.558E-06, 7.440E-07
9E04 ,    --    ,    --    ,    --    , 6.754E-06, 3.318E-06, 1.605E-06, 7.723E-07
1E05 ,    --    ,    --    ,    --    , 6.795E-06, 3.379E-06, 1.646E-06, 7.973E-07
2E05 ,    --    ,    --    ,    --    , 6.807E-06, 3.630E-06, 1.877E-06, 9.491E-07
3E05 ,    --    ,    --    ,    --    ,    --    , 3.630E-06, 1.966E-06, 1.023E-06
4E05 ,    --    ,    --    ,    --    ,    --    ,    --    , 1.984E-06, 1.066E-06
5E05 ,    --    ,    --    ,    --    ,    --    ,    --    ,    --    , 1.092E-06
6E05 ,    --    ,    --    ,    --    ,    --    ,    --    ,    --    , 1.105E-06
7E05 ,    --    ,    --    ,    --    ,    --    ,    --    ,    --    , 1.108E-06
