7E06, 1.505E-08, 8.679E-09, 4.997E-09, 2.873E-09, 1.650E-09, 9.465E-10, 5.425E-10
8E06, 1.546E-08, 8.956E-09, 5.180E-09, 2.992E-09, 1.726E-09, 9.947E-10, 5.728E-10
9E06, 1.580E-08, 9.194E-09, 5.340E-09, 3.096E-09, 1.793E-09, 1.038E-09, 5.998E-10
1E07, 1.611E-08, 9.404E-09, 5.481E-09, 3.190E-09, 1.854E-09, 1.076E-09, 6.244E-10
2E07, 1.780E-08, 1.065E-08, 6.349E-09, 3.779E-09, 2.246E-09, 1.333E-09, 7.905E-10
3E07, 1.848E-08, 1.124E-08, 6.791E-09, 4.094E-09, 2.464E-09, 1.480E-09, 8.887E-10
4E07, 1.868E-08, 1.157E-08, 7.067E-09, 4.298E-09, 2.609E-09, 1.581E-09, 9.571E-10
5E07,    --    , 1.176E-08, 7.254E-09, 4.444E-09, 2.715E-09, 1.656E-09, 1.009E-09
6E07,    --    , 1.184E-08, 7.385E-09, 4.553E-09, 2.797E-09, 1.715E-09, 1.050E-09
7E07,    --    , 1.185E-08, 7.478E-09, 4.638E-09, 2.863E-09, 1.763E-09, 1.084E-09
8E07,    --    ,    --    , 7.540E-09, 4.705E-09, 2.916E-09, 1.803E-09, 1.212E-09
9E07,    --    ,    --    , 7.575E-09, 4.759E-09, 2.961E-09, 1.837E-09, 1.138E-09
1E08,    --    ,    --    , 7.583E-09, 4.802E-09, 2.999E-09, 1.866E-09, 1.159E-09
2E08,    --    ,    --    ,    --    , 4.898E-09, 3.179E-09, 2.028E-09, 1.284E-09
3E08,    --    ,    --    ,    --    ,    --    , 3.190E-09, 2.086E-09, 1.341E-09
4E08,    --    ,    --    ,    --    ,    --    ,    --    , 2.094E-09, 1.371E-09
5E08,    --    ,    --    ,    --    ,    --    ,    --    ,    --    , 1.384E-09
6E08,    --    ,    --    ,    --    ,    --    ,    --    ,    --    , 1.385E-09
