2E05, 4.770E-07, 2.389E-07, 1.193E-07, 5.942E-08, 2.955E-08, 1.467E-08, 7.274E-09
3E05, 5.262E-07, 2.694E-07, 1.375E-07, 6.997E-08, 3.555E-08, 1.803E-08, 9.131E-09
4E05, 5.577E-07, 2.899E-07, 1.501E-07, 7.755E-08, 3.997E-08, 2.057E-08, 1.057E-08
5E05, 5.797E-07, 3.048E-07, 1.597E-07, 8.339E-08, 4.346E-08, 2.260E-08, 1.174E-08
6E05, 5.959E-07, 3.164E-07, 1.672E-07, 8.810E-08, 4.631E-08, 2.430E-08, 1.273E-08
7E05, 6.079E-07, 3.256E-07, 1.734E-07, 9.202E-08, 4.872E-08, 2.574E-08, 1.358E-08
8E05, 6.169E-07, 3.331E-07, 1.785E-07, 9.534E-08, 5.079E-08, 2.700E-08, 1.433E-08
9E05, 6.235E-07, 3.393E-07, 1.829E-07, 9.822E-08, 5.261E-08, 2.812E-08, 1.500E-08
1E06, 6.280E-07, 3.445E-07, 1.867E-07, 1.007E-07, 5.421E-08, 2.911E-08, 1.560E-08
2E06, 6.311E-07, 3.658E-07, 2.076E-07, 1.157E-07, 6.415E-08, 3.548E-08, 1.958E-08
3E06,    --    , 3.659E-07, 2.148E-07, 1.227E-07, 6.923E-08, 3.893E-08, 2.184E-08
4E06,    --    ,    --    , 2.155E-07, 1.265E-07, 7.240E-08, 4.118E-08, 2.336E-08
5E06,    --    ,    --    ,    --    , 1.284E-07, 7.454E-08, 4.279E-08, 2.448E-08
6E06,    --    ,    --    ,    --    , 1.289E-07, 7.603E-08, 4.401E-08, 2.535E-08
7E06,    --    ,    --    ,    --    ,    --    , 7.706E-08, 4.495E-08, 2.605E-08
8E06,    --    ,    --    ,    --    ,    --    , 7.773E-08, 4.571E-08, 2.662E-08
9E06,    --    ,    --    ,    --    ,    --    , 7.806E-08, 4.631E-08, 2.711E-08
1E07,    --    ,    --    ,    --    ,    --    , 7.811E-08, 4.679E-08, 2.752E-08
2E07,    --    ,    --    ,    --    ,    --    ,    --    , 4.794E-08, 2.955E-08
3E07,    --    ,    --    ,    --    ,    --    ,    --    ,    --    , 2.976E-08
